"Query", "Target"
"Procurar documentos em que o autor é Kafka desde 1985", "ASS=Kafka and DP>=1985"
"Pesquisar registros relacionados à psicologia cognitiva até 2007", "ASS=psicologia cognitiva and DP<=2007"
"Exibir documentos sobre engenharia civil desde 1997", "ASS=engenharia civil and DP>=1997"
"Listar textos sobre arte contemporânea até 2012", "ASS=arte contemporânea and DP<=2012"
"Mostre registros relacionados à medicina molecular desde 1999", "ASS=medicina molecular and DP>=1999"
"Procurar documentos sobre história da arte desde 2000", "ASS=história da arte and DP>=2000"
"Pesquisar textos em que o autor é Tolstói desde 1988", "ASS=Tolstói and DP>=1988"
"Exibir documentos sobre ciência da computação até 2005", "ASS=ciência da computação and DP<=2005"
"Listar registros relacionados à biotecnologia desde 2003", "ASS=biotecnologia and DP>=2003"
"Mostre documentos sobre física nuclear até 2010", "ASS=física nuclear and DP<=2010"
"Procurar textos em que o autor é Hemingway desde 1992", "ASS=Hemingway and DP>=1992"
"Pesquisar documentos sobre sociologia da educação desde 2007", "ASS=sociologia da educação and DP>=2007"
"Exibir registros relacionados à linguística aplicada até 2014", "ASS=linguística aplicada and DP<=2014"
"Listar documentos sobre ecologia desde 1996", "ASS=ecologia and DP>=1996"
"Mostre textos sobre antropologia cultural até 2009", "ASS=antropologia cultural and DP<=2009"
"Procurar registros relacionados à genética molecular desde 2001", "ASS=genética molecular and DP>=2001"
"Pesquisar documentos em que o autor é Machado de Assis desde 1990", "ASS=Machado de Assis and DP>=1990"
"Exibir documentos sobre economia comportamental até 2013", "ASS=economia comportamental and DP<=2013"
"Listar registros relacionados à arquitetura moderna desde 1994", "ASS=arquitetura moderna and DP>=1994"
"Mostre documentos sobre psicologia social até 2008", "ASS=psicologia social and DP<=2008"
"Procurar textos em que o autor é Dostoiévski desde 1989", "ASS=Dostoiévski and DP>=1989"
"Pesquisar documentos sobre física de partículas desde 2006", "ASS=física de partículas and DP>=2006"
"Exibir registros relacionados à neurociência cognitiva até 2011", "ASS=neurociência cognitiva and DP<=2011"
"Listar documentos sobre literatura infantil desde 1991", "ASS=literatura infantil and DP>=1991"
"Mostre textos sobre ciência política até 2004", "ASS=ciência política and DP<=2004"
"Procurar registros relacionados à microbiologia desde 1998", "ASS=microbiologia and DP>=1998"
"Pesquisar documentos em que o autor é Borges desde 1987", "ASS=Borges and DP>=1987"
"Exibir documentos sobre inteligência emocional até 2009", "ASS=inteligência emocional and DP<=2009"
"Listar documentos sobre química orgânica desde 2004", "ASS=química orgânica and DP>=2004"
"Mostre registros relacionados à teoria da música até 2010", "ASS=teoria da música and DP<=2010"
"Procurar textos em que o autor é Pessoa desde 1995", "ASS=Pessoa and DP>=1995"
"Pesquisar documentos sobre história medieval desde 2002", "ASS=história medieval and DP>=2002"
"Exibir documentos sobre engenharia elétrica até 2007", "ASS=engenharia elétrica and DP<=2007"
"Listar textos sobre arte renascentista desde 1997", "ASS=arte renascentista and DP>=1997"
"Mostre registros relacionados à física clássica até 2013", "ASS=física clássica and DP<=2013"
"Procurar documentos em que o autor é Orwell desde 1986", "ASS=Orwell and DP>=1986"
"Pesquisar textos sobre sociologia do trabalho desde 2003", "ASS=sociologia do trabalho and DP>=2003"
"Pesquisar documentos com 'história' no assunto desde 2000", "PAS=história%" and "DP>=2000"
"Pesquisar obras de Miguel de Cervantes como autor desde 1995", "PAU=Cervantes, Miguel%" and "DP>=1995"
"Pesquisar documentos com 'terra' no título desde 2010", "PTI=terra%" and "DP>=2010"
"Pesquisar textos sobre guerra mundial desde 2005", "PAL=guerra mundial%" and "DP>=2005"
"Quais são os romances que se passam na era vitoriana e envolvem Jane Eyre?", "TIT=Jane Eyre"
"Quais são as obras de Amitav Ghosh desde 2012?", "AUT=Ghosh, Amitav%" and "DP>=2012"
"Exibir registros sobre psicologia clínica desde 2008", "ASS=psicologia clínica" and "DP>=2008"
"Listar documentos sobre medicina veterinária desde 2015", "ASS=medicina veterinária" and "DP>=2015"
"Pesquisar documentos com 'literatura' no título desde 2000", "PTI=literatura%" and "DP>=2000"
"Pesquisar textos sobre guerra mundial desde 2003", "PAL=guerra mundial%" and "DP>=2003"
"Mostre documentos com 'história' no assunto desde 2010", "PAS=história%" and "DP>=2010"
"Exibir obras de Gabriel García Márquez como autor desde 2005", "PAU=García Márquez, Gabriel%" and "DP>=2005"
"Liste documentos com 'terra' no título desde 2008", "PTI=terra%" and "DP>=2008"
"Pesquisar registros sobre sociologia do trabalho desde 2012", "ASS=sociologia do trabalho" and "DP>=2012"
"Quais são os romances que se passam na era vitoriana e envolvem Oliver Twist?", "TIT=Oliver Twist"
"Quais são as obras de Salman Rushdie desde 2000?", "AUT=Rushdie, Salman%" and "DP>=2000"
"Mostre textos sobre psicologia clínica desde 2007", "ASS=psicologia clínica" and "DP>=2007"
"Liste documentos sobre medicina veterinária desde 2013", "ASS=medicina veterinária" and "DP>=2013"
"Pesquisar textos com 'literatura' no título desde 2005", "PTI=literatura%" and "DP>=2005"
"Pesquisar documentos sobre guerra mundial desde 2008", "PAL=guerra mundial%" and "DP>=2008"
"Pesquisar documentos com 'história' no assunto desde 2005", "PAS=história%" and "DP>=2005"
"Exibir obras de Paulo Coelho como autor desde 2010", "PAU=Coelho, Paulo%" and "DP>=2010"
"Listar documentos com 'terra' no título desde 2007", "PTI=terra%" and "DP>=2007"
"Pesquisar registros sobre sociologia do trabalho desde 2015", "ASS=sociologia do trabalho" and "DP>=2015"
"Quais são os romances que se passam na era vitoriana e envolvem Sherlock Holmes?", "TIT=Sherlock Holmes"
"Quais são as obras de J.K. Rowling desde 2011?", "AUT=Rowling, J.K.%" and "DP>=2011"
"Mostre textos sobre psicologia clínica desde 2012", "ASS=psicologia clínica" and "DP>=2012"
"Liste documentos sobre medicina veterinária desde 2018", "ASS=medicina veterinária" and "DP>=2018"
"Pesquisar textos com 'literatura' no título desde 2010", "PTI=literatura%" and "DP>=2010"
"Pesquisar documentos sobre guerra mundial desde 2013", "PAL=guerra mundial%" and "DP>=2013"
"Pesquisar documentos com 'história' no assunto desde 2008", "PAS=história%" and "DP>=2008"
"Exibir obras de Agatha Christie como autor desde 2007", "PAU=Christie, Agatha%" and "DP>=2007"
"Listar documentos com 'terra' no título desde 2012", "PTI=terra%" and "DP>=2012"
"Pesquisar registros sobre sociologia do trabalho desde 2018", "ASS=sociologia do trabalho" and "DP>=2018"
"Quais são os romances que se passam na era vitoriana e envolvem Drácula?", "TIT=Drácula"
"Quais são as obras de Haruki Murakami desde 2015?", "AUT=Murakami, Haruki%" and "DP>=2015"
"Mostre textos sobre psicologia clínica desde 2018", "ASS=psicologia clínica" and "DP>=2018"
"Liste documentos sobre medicina veterinária desde 2020", "ASS=medicina veterinária" and "DP>=2020"
"Pesquisar textos com 'literatura' no título desde 2012", "PTI=literatura%" and "DP>=2012"
"Pesquisar documentos sobre guerra mundial desde 2015", "PAL=guerra mundial%" and "DP>=2015"
"Pesquisar documentos com 'história' no assunto desde 2010", "PAS=história%" and "DP>=2010"
"Exibir obras de Stephen King como autor desde 2017", "PAU=King, Stephen%" and "DP>=2017"
"Listar documentos com 'terra' no título desde 2015", "PTI=terra%" and "DP>=2015"
"Pesquisar registros sobre sociologia do trabalho desde 2020", "ASS=sociologia do trabalho" and "DP>=2020"
"Quais são os romances que se passam na era vitoriana e envolvem Frankenstein?", "TIT=Frankenstein"
"Quais são as obras de Margaret Atwood desde 2018?", "AUT=Atwood, Margaret%" and "DP>=2018"
"Mostre textos sobre psicologia clínica desde 2021", "ASS=psicologia clínica" and "DP>=2021"
"Mostre documentos com 'história' no assunto desde 2005", "PAS=história%" and "DP>=2005"
"Exibir obras de Gabriel García Márquez como autor desde 2010", "PAU=García Márquez, Gabriel%" and "DP>=2010"
"Listar documentos com 'terra' no título desde 2008", "PTI=terra%" and "DP>=2008"
"Pesquisar textos sobre sociologia do trabalho desde 2015", "ASS=sociologia do trabalho" and "DP>=2015"
"Quais são os romances que se passam na era vitoriana e envolvem Oliver Twist?", "TIT=Oliver Twist"
"Quais são as obras de Salman Rushdie desde 2000?", "AUT=Rushdie, Salman%" and "DP>=2000"
"Mostre textos sobre psicologia clínica desde 2007", "ASS=psicologia clínica" and "DP>=2007"
"Liste documentos sobre medicina veterinária desde 2013", "ASS=medicina veterinária" and "DP>=2013"
"Pesquisar textos com 'literatura' no título desde 2005", "PTI=literatura%" and "DP>=2005"
"Pesquisar documentos sobre guerra mundial desde 2008", "PAL=guerra mundial%" and "DP>=2008"
"Pesquisar documentos com 'história' no assunto desde 2005", "PAS=história%" and "DP>=2005"
"Exibir obras de Paulo Coelho como autor desde 2010", "PAU=Coelho, Paulo%" and "DP>=2010"
"Listar documentos com 'terra' no título desde 2007", "PTI=terra%" and "DP>=2007"
"Pesquisar registros sobre sociologia do trabalho desde 2015", "ASS=sociologia do trabalho" and "DP>=2015"
"Quais são os romances que se passam na era vitoriana e envolvem Sherlock Holmes?", "TIT=Sherlock Holmes"
"Quais são as obras de J.K. Rowling desde 2011?", "AUT=Rowling, J.K.%" and "DP>=2011"
"Mostre textos sobre psicologia clínica desde 2012", "ASS=psicologia clínica" and "DP>=2012"
"Liste documentos sobre medicina veterinária desde 2018", "ASS=medicina veterinária" and "DP>=2018"
"Pesquisar textos com 'literatura' no título desde 2010", "PTI=literatura%" and "DP>=2010"
"Pesquisar documentos sobre guerra mundial desde 2013", "PAL=guerra mundial%" and "DP>=2013"
"Pesquisar documentos com 'história' no assunto desde 2010", "PAS=história%" and "DP>=2010"
"Exibir obras de Agatha Christie como autor desde 2007", "PAU=Christie, Agatha%" and "DP>=2007"
"Listar documentos com 'terra' no título desde 2012", "PTI=terra%" and "DP>=2012"
"Pesquisar registros sobre sociologia do trabalho desde 2018", "ASS=sociologia do trabalho" and "DP>=2018"
"Quais são os romances que se passam na era vitoriana e envolvem Drácula?", "TIT=Drácula"
"Quais são as obras de Haruki Murakami desde 2015?", "AUT=Murakami, Haruki%" and "DP>=2015"
"Mostre textos sobre psicologia clínica desde 2018", "ASS=psicologia clínica" and "DP>=2018"
"Liste documentos sobre medicina veterinária desde 2020", "ASS=medicina veterinária" and "DP>=2020"
"Pesquisar textos com 'literatura' no título desde 2012", "PTI=literatura%" and "DP>=2012"
"Pesquisar documentos sobre guerra mundial desde 2015", "PAL=guerra mundial%" and "DP>=2015"
"Pesquisar documentos com 'história' no assunto desde 2010", "PAS=história%" and "DP>=2010"
"Exibir obras de Stephen King como autor desde 2017", "PAU=King, Stephen%" and "DP>=2017"
"Listar documentos com 'terra' no título desde 2015", "PTI=terra%" and "DP>=2015"
"Pesquisar registros sobre sociologia do trabalho desde 2020", "ASS=sociologia do trabalho" and "DP>=2020"
"Quais são os romances que se passam na era vitoriana e envolvem Frankenstein?", "TIT=Frankenstein"
"Quais são as obras de Margaret Atwood desde 2018?", "AUT=Atwood, Margaret%" and "DP>=2018"
"Mostre textos sobre psicologia clínica desde 2021", "ASS=psicologia clínica" and "DP>=2021"
"Liste documentos sobre medicina veterinária desde 2023", "ASS=medicina veterinária" and "DP>=2023"
"Pesquisar textos com 'literatura' no título desde 2017", "PTI=literatura%" and "DP>=2017"
"Pesquisar documentos sobre guerra mundial desde 2020", "PAL=guerra mundial%" and "DP>=2020"
"Pesquisar documentos com 'história' no assunto desde 2015", "PAS=história%" and "DP>=2015"
"Exibir obras de George Orwell como autor desde 2019", "PAU=Orwell, George%" and "DP>=2019"
"Listar documentos com 'terra' no título desde 2020", "PTI=terra%" and "DP>=2020"
"Pesquisar registros sobre sociologia do trabalho desde 2022", "ASS=sociologia do trabalho" and "DP>=2022"
"Quais são os romances que se passam na era vitoriana e envolvem Jane Austen?", "TIT=Jane Austen"
"Quais são as obras de Margaret Atwood desde 2020?", "AUT=Atwood, Margaret%" and "DP>=2020"
"Mostre textos sobre psicologia clínica desde 2023", "ASS=psicologia clínica" and "DP>=2023"
"pesquisar todos os documentos publicados no séc 19","DP=18%"
"pesquisar todos os documentos publicados no séc XIX","DP=18%"
"pesquisar todos os documentos publicados no séc XIX","DP>=1800 AND DP<=1899"
"pesquisar todos os documentos publicados no séc XIX","DP>=1800 AND DP<=1899"
"Pesquisar documentos publicados no séc XX", "DP=20%"
"Pesquisar documentos publicados no séc XX", "DP=22%"
"Pesquisar documentos publicados no séc XX", "DP=24%"
"Pesquisar documentos publicados no séc XX", "DP=26%"
"Pesquisar documentos publicados no séc XX", "DP=18%"
"Pesquisar documentos publicados no séc XIX", "DP=20%"
"Pesquisar documentos publicados no séc XIX", "DP=22%"
"Pesquisar documentos publicados no séc XIX", "DP=24%"
"Pesquisar documentos publicados no séc XIX", "DP=18%"
"Pesquisar documentos publicados no séc XVIII","DP=20%"
"Pesquisar documentos publicados no séc XVI", "DP=12%"
"Pesquisar documentos publicados no séc XVI", "DP=14%"
"Pesquisar documentos publicados no séc XVI", "DP=16%"
"Pesquisar documentos publicados no séc XVI", "DP=18%"
"Pesquisar documentos publicados em 1900", "DP=20%"
"Pesquisar documentos publicados em 1920", "DP=22%"
"Pesquisar documentos publicados em 1940", "DP=24%"
"Pesquisar documentos publicados em 1960", "DP=26%"
"Pesquisar documentos publicados em 1800", "DP=20%"
"Pesquisar documentos publicados em 1850", "DP=22%"
"Encontrar documentos publicados no séc XIX", "DP>=1800 AND DP<=1899"
"Buscar documentos publicados no séc XVIII", "DP>=1700 AND DP<=1799"
"Selecionar documentos publicados no séc XX sobre arte", "DP>=1900 AND DP<=1999 AND ASS='arte'"
"Analisar documentos publicados no séc XVII sobre filosofia", "DP>=1600 AND DP<=1699 AND ASS='filosofia"
"pesquisar todos os documentos publicados no séc 18", "DP>=1701 AND DP<=1800"
"pesquisar todos os documentos publicados no séc XVIII", "DP>=1701 AND DP<=1800"
"pesquisar todos os documentos publicados no séc XVIII", "DP>=1701 AND DP<=1800"
"pesquisar todos os documentos publicados no séc XVIII", "DP>=1701 AND DP<=1800"
"pesquisar todos os documentos publicados no séc 19", "DP>=1801 AND DP<=1900"
"pesquisar todos os documentos publicados no séc XIX", "DP>=1801 AND DP<=1900"
"pesquisar todos os documentos publicados no séc XIX", "DP>=1801 AND DP<=1900"
"pesquisar todos os documentos publicados no séc XIX", "DP>=1801 AND DP<=1900"
"pesquisar todos os documentos publicados no séc 20", "DP>=1901 AND DP<=2000"
"pesquisar todos os documentos publicados no séc XX", "DP>=1901 AND DP<=2000"
"pesquisar todos os documentos publicados no séc XX", "DP>=1901 AND DP<=2000"
"pesquisar todos os documentos publicados no séc XX", "DP>=1901 AND DP<=2000"
"pesquisar todos os documentos publicados no séc 21", "DP>=2001 AND DP<=2024"
"pesquisar todos os documentos publicados no séc XXI", "DP>=2001 AND DP<=2024"
"pesquisar todos os documentos publicados no séc XXI", "DP>=2001 AND DP<=2024"
"pesquisar todos os documentos publicados no séc XXI", "DP>=2001 AND DP<=2024"
"pesquisar todos os documentos publicados no séc 18", "DP=17%"
"pesquisar todos os documentos publicados no séc XVIII", "DP=17%"
"pesquisar todos os documentos publicados no séc XVIII", "DP=17%"
"pesquisar todos os documentos publicados no séc XVIII", "DP=17%"
"pesquisar todos os documentos publicados no séc 19", "DP=18%"
"pesquisar todos os documentos publicados no séc XIX", "DP=18%"
"pesquisar todos os documentos publicados no séc XIX", "DP=18%"
"pesquisar todos os documentos publicados no séc XIX", "DP=18%"
"pesquisar todos os documentos publicados no séc 20", "DP=19%"
"pesquisar todos os documentos publicados no séc XX", "DP=19%"
"pesquisar todos os documentos publicados no séc XX", "DP=19%"
"pesquisar todos os documentos publicados no séc XX", "DP=19%"
"pesquisar todos os documentos publicados no séc 21", "DP=20%"
"pesquisar todos os documentos publicados no séc XXI", "DP=20%"
"pesquisar todos os documentos publicados no séc XXI", "DP=20%"
"pesquisar todos os documentos publicados no séc XXI", "DP=20%"
"pesquisar todos os documentos publicados no séc 22", "DP=21%"
"pesquisar todos os documentos publicados no séc XXII", "DP=21%"
"pesquisar todos os documentos publicados no séc XXII", "DP=21%"
"pesquisar todos os documentos publicados no séc XXII", "DP=21%"
"pesquisar todos os documentos publicados no séc 23", "DP=22%"
"pesquisar todos os documentos publicados no séc XXIII", "DP=22%"
"pesquisar todos os documentos publicados no séc XXIII", "DP=22%"
"pesquisar todos os documentos publicados no séc XXIII", "DP=22%"
"pesquisar todos os documentos publicados no séc 24", "DP=23%"
"pesquisar todos os documentos publicados no séc XXIV", "DP=23%"
"pesquisar todos os documentos publicados no séc XXIV", "DP=23%"
"pesquisar todos os documentos publicados no séc XXIV", "DP=23%"
"pesquisar todos os documentos publicados no séc 25", "DP=24%"
"pesquisar todos os documentos publicados no séc XXV", "DP=24%"
"pesquisar todos os documentos publicados no séc XXV", "DP=24%"
"pesquisar todos os documentos publicados no séc XXV", "DP=24%"
"pesquisar todos os documentos publicados no séc 26", "DP=25%"
"pesquisar todos os documentos publicados no séc XXVI", "DP=25%"
"pesquisar todos os documentos publicados no séc XXVI", "DP=25%"
"pesquisar todos os documentos publicados no séc XXVI", "DP=25%"
"pesquisar todos os documentos publicados no séc 27", "DP=26%"
"pesquisar todos os documentos publicados no séc XXVII", "DP=26%"
"pesquisar todos os documentos publicados no séc XXVII", "DP=26%"
"pesquisar todos os documentos publicados no séc XXVII", "DP=26%"
"pesquisar todos os documentos publicados no séc 28", "DP=27%"
"pesquisar todos os documentos publicados no séc XXVIII", "DP=27%"
"pesquisar todos os documentos publicados no séc XXVIII", "DP=27%"
"pesquisar todos os documentos publicados no séc XXVIII", "DP=27%"
"pesquisar todos os documentos publicados no séc 29", "DP=28%"
"pesquisar todos os documentos publicados no séc XXIX", "DP=28%"
"pesquisar todos os documentos publicados no séc XXIX", "DP=28%"
"pesquisar todos os documentos publicados no séc XXIX", "DP=28%"
"pesquisar todos os documentos publicados no séc 30", "DP=29%"
"mostrar documentos públicos até ao século 18", "DP<=17%"
"mostrar documentos públicos até ao século XVIII", "DP<=17%"
"mostrar documentos públicos até ao século XVIII", "DP<=17%"
"mostrar documentos públicos até ao século XVIII", "DP<=17%"
"mostrar documentos públicos até ao século 19", "DP<=18%"
"mostrar documentos públicos até ao século XIX", "DP<=18%"
"mostrar documentos públicos até ao século XIX", "DP<=18%"
"mostrar documentos públicos até ao século XIX", "DP<=18%"
"mostrar documentos públicos até ao século 20", "DP<=19%"
"mostrar documentos públicos até ao século XX", "DP<=19%"
"mostrar documentos públicos até ao século XX", "DP<=19%"
"mostrar documentos públicos até ao século XX", "DP<=19%"
"mostrar documentos públicos até ao século 21", "DP<=20%"
"mostrar documentos públicos até ao século XXI", "DP<=20%"
"mostrar documentos públicos até ao século XXI", "DP<=20%"
"mostrar documentos públicos até ao século XXI", "DP<=20%"
"mostrar documentos públicos até ao século 22", "DP<=21%"
"mostrar documentos públicos até ao século XXII", "DP<=21%"
"mostrar documentos públicos até ao século XXII", "DP<=21%"
"mostrar documentos públicos até ao século XXII", "DP<=21%"
"mostrar documentos públicos até ao século 23", "DP<=22%"
"mostrar documentos públicos até ao século XXIII", "DP<=22%"
"mostrar documentos públicos até ao século XXIII", "DP<=22%"
"mostrar documentos públicos até ao século XXIII", "DP<=22%"
"mostrar documentos públicos até ao século 24", "DP<=23%"
"mostrar documentos públicos até ao século XXIV", "DP<=23%"
"mostrar documentos públicos até ao século XXIV", "DP<=23%"
"mostrar documentos públicos até ao século XXIV", "DP<=23%"
"mostrar documentos públicos até ao século 25", "DP<=24%"
"mostrar documentos públicos até ao século XXV", "DP<=24%"
"mostrar documentos públicos até ao século XXV", "DP<=24%"
"mostrar documentos públicos até ao século XXV", "DP<=24%"
"mostrar documentos públicos até ao século 26", "DP<=25%"
"mostrar documentos públicos até ao século XXVI", "DP<=25%"
"mostrar documentos públicos até ao século XXVI", "DP<=25%"
"mostrar documentos públicos até ao século XXVI", "DP<=25%"
"mostrar documentos públicos até ao século 27", "DP<=26%"
"mostrar documentos públicos até ao século XXVII", "DP<=26%"
"mostrar documentos públicos até ao século XXVII", "DP<=26%"
"mostrar documentos públicos até ao século XXVII", "DP<=26%"
"mostrar documentos públicos até ao século 28", "DP<=27%"
"mostrar documentos públicos até ao século XXVIII", "DP<=27%"
"mostrar documentos públicos até ao século XXVIII", "DP<=27%"
"mostrar documentos públicos até ao século XXVIII", "DP<=27%"
"mostrar documentos públicos até ao século 29", "DP<=28%"
"mostrar documentos públicos até ao século XXIX", "DP<=28%"
"mostrar documentos públicos até ao século XXIX", "DP<=28%"
"mostrar documentos públicos até ao século XXIX", "DP<=28%"
"mostrar documentos públicos até ao século 30", "DP<=29%"
"mostrar documentos públicos até ao século XXX", "DP<=29%"
